year,month,precipitation_inches,precipitation_anomaly_inches,state
2010,12,4.2,0.04,Rhode Island
2011,1,4.06,0.11,Rhode Island
2011,2,4.56,1.09,Rhode Island
2011,3,2.52,-1.7,Rhode Island
2011,4,5.35,1.3,Rhode Island
2011,5,3.4,-0.06,Rhode Island
2011,6,4.41,1.1,Rhode Island
2011,7,2.73,-0.52,Rhode Island
2011,8,8.16,4.13,Rhode Island
2011,9,6.36,2.76,Rhode Island
2011,10,7.47,3.96,Rhode Island
2011,11,4.52,0.36,Rhode Island
2011,12,3.99,-0.17,Rhode Island
2012,1,3.3,-0.65,Rhode Island
2012,2,1.17,-2.3,Rhode Island
2012,3,1.41,-2.81,Rhode Island
2012,4,3.22,-0.83,Rhode Island
2012,5,4.58,1.12,Rhode Island
2012,6,4.23,0.92,Rhode Island
2012,7,3.78,0.53,Rhode Island
2012,8,4.17,0.14,Rhode Island
2012,9,4.53,0.93,Rhode Island
2012,10,3.93,0.42,Rhode Island
2012,11,0.99,-3.17,Rhode Island
2012,12,5.82,1.66,Rhode Island
2013,1,1.86,-2.09,Rhode Island
2013,2,4.79,1.32,Rhode Island
2013,3,2.49,-1.73,Rhode Island
2013,4,1.8,-2.25,Rhode Island
2013,5,3.58,0.12,Rhode Island
2013,6,10.19,6.88,Rhode Island
2013,7,2.88,-0.37,Rhode Island
2013,8,3.32,-0.71,Rhode Island
2013,9,3.18,-0.42,Rhode Island
2013,10,0.89,-2.62,Rhode Island
2013,11,3.98,-0.18,Rhode Island
2013,12,4.21,0.05,Rhode Island
2014,1,3.31,-0.64,Rhode Island
2014,2,4.23,0.76,Rhode Island
2014,3,5.91,1.69,Rhode Island
2014,4,4.57,0.52,Rhode Island
2014,5,3.25,-0.21,Rhode Island
2014,6,2.31,-1,Rhode Island
2014,7,4.67,1.42,Rhode Island
2014,8,2.54,-1.49,Rhode Island
2014,9,0.86,-2.74,Rhode Island
2014,10,4.44,0.93,Rhode Island
2014,11,5.14,0.98,Rhode Island
2014,12,6.01,1.85,Rhode Island
2015,1,3.71,-0.24,Rhode Island
2015,2,2.67,-0.8,Rhode Island
2015,3,4.15,-0.07,Rhode Island
2015,4,2.5,-1.55,Rhode Island
2015,5,1.03,-2.43,Rhode Island
2015,6,5.34,2.03,Rhode Island
2015,7,3.12,-0.13,Rhode Island
2015,8,2.53,-1.5,Rhode Island
2015,9,4,0.4,Rhode Island
2015,10,4.02,0.51,Rhode Island
2015,11,2.59,-1.57,Rhode Island
2015,12,5.22,1.06,Rhode Island
2016,1,3.2,-0.75,Rhode Island
2016,2,5.26,1.79,Rhode Island
2016,3,2.66,-1.56,Rhode Island
2016,4,3.99,-0.06,Rhode Island
2016,5,3.45,-0.01,Rhode Island
2016,6,1.44,-1.87,Rhode Island
2016,7,2.6,-0.65,Rhode Island
2016,8,2.85,-1.18,Rhode Island
2016,9,2.75,-0.85,Rhode Island
2016,10,6.32,2.81,Rhode Island
2016,11,3.21,-0.95,Rhode Island
2016,12,3.53,-0.63,Rhode Island
2017,1,4.84,0.89,Rhode Island
2017,2,2.32,-1.15,Rhode Island
2017,3,3.72,-0.5,Rhode Island
2017,4,6.56,2.51,Rhode Island
2017,5,6.33,2.87,Rhode Island
2017,6,3.75,0.44,Rhode Island
2017,7,3.6,0.35,Rhode Island
2017,8,1.89,-2.14,Rhode Island
2017,9,3.16,-0.44,Rhode Island
2017,10,7.41,3.9,Rhode Island
2017,11,2.75,-1.41,Rhode Island
2017,12,2.78,-1.38,Rhode Island
2018,1,5.79,1.84,Rhode Island
2018,2,5.68,2.21,Rhode Island
2018,3,5.5,1.28,Rhode Island
2018,4,5.4,1.35,Rhode Island
2018,5,2.33,-1.13,Rhode Island
2018,6,2.7,-0.61,Rhode Island
2018,7,2.51,-0.74,Rhode Island
2018,8,4.54,0.51,Rhode Island
2018,9,7.91,4.31,Rhode Island
2018,10,6.56,3.05,Rhode Island
2018,11,9.6,5.44,Rhode Island
2018,12,4.66,0.5,Rhode Island
2019,1,6.42,2.47,Rhode Island
2019,2,3.51,0.04,Rhode Island
2019,3,3.45,-0.77,Rhode Island
2019,4,7.08,3.03,Rhode Island
2019,5,4.05,0.59,Rhode Island
2019,6,4.8,1.49,Rhode Island
2019,7,4.66,1.41,Rhode Island
2019,8,4.04,0.01,Rhode Island
2019,9,1.63,-1.97,Rhode Island
2019,10,7.05,3.54,Rhode Island
2019,11,3.12,-1.04,Rhode Island
2019,12,7.3,3.14,Rhode Island
2020,1,1.5,-2.45,Rhode Island
2020,2,3.3,-0.17,Rhode Island
2020,3,4.46,0.24,Rhode Island
2020,4,5.4,1.35,Rhode Island
2020,5,3.17,-0.29,Rhode Island
2020,6,2.84,-0.47,Rhode Island
2020,7,1.73,-1.52,Rhode Island
2020,8,1.78,-2.25,Rhode Island
2020,9,1.17,-2.43,Rhode Island
2020,10,5.81,2.3,Rhode Island
2020,11,5.38,1.22,Rhode Island
2020,12,7.98,3.82,Rhode Island
2010,1,4.92,1.11,South Carolina
2010,2,3.34,-0.58,South Carolina
2010,3,3.06,-1.22,South Carolina
2010,4,1.34,-2.02,South Carolina
2010,5,3.6,0.03,South Carolina
2010,6,4.51,-0.2,South Carolina
2010,7,4.86,-0.67,South Carolina
2010,8,5.96,0.71,South Carolina
2010,9,4.91,0.68,South Carolina
2010,10,1.47,-1.53,South Carolina
2010,11,1.23,-1.39,South Carolina
2010,12,1.99,-1.64,South Carolina
2011,1,1.87,-1.94,South Carolina
2011,2,3.4,-0.52,South Carolina
2011,3,5.02,0.74,South Carolina
2011,4,2.87,-0.49,South Carolina
2011,5,2.95,-0.62,South Carolina
2011,6,2.62,-2.09,South Carolina
2011,7,3.89,-1.64,South Carolina
2011,8,4.27,-0.98,South Carolina
2011,9,4.27,0.04,South Carolina
2011,10,2.25,-0.75,South Carolina
2011,11,2.85,0.23,South Carolina
2011,12,1.95,-1.68,South Carolina
2012,1,2.19,-1.62,South Carolina
2012,2,2.23,-1.69,South Carolina
2012,3,3.64,-0.64,South Carolina
2012,4,2.55,-0.81,South Carolina
2012,5,5.72,2.15,South Carolina
2012,6,4.17,-0.54,South Carolina
2012,7,5.51,-0.02,South Carolina
2012,8,7.45,2.2,South Carolina
2012,9,2.54,-1.69,South Carolina
2012,10,1.77,-1.23,South Carolina
2012,11,1.46,-1.16,South Carolina
2012,12,4.54,0.91,South Carolina
2013,1,2.48,-1.33,South Carolina
2013,2,6.2,2.28,South Carolina
2013,3,3.35,-0.93,South Carolina
2013,4,4.7,1.34,South Carolina
2013,5,3.56,-0.01,South Carolina
2013,6,7.7,2.99,South Carolina
2013,7,10.38,4.85,South Carolina
2013,8,6.4,1.15,South Carolina
2013,9,2.04,-2.19,South Carolina
2013,10,1.16,-1.84,South Carolina
2013,11,3.16,0.54,South Carolina
2013,12,5.26,1.63,South Carolina
2014,1,3.15,-0.66,South Carolina
2014,2,3.31,-0.61,South Carolina
2014,3,4.34,0.06,South Carolina
2014,4,4.24,0.88,South Carolina
2014,5,3.97,0.4,South Carolina
2014,6,3.43,-1.28,South Carolina
2014,7,4.62,-0.91,South Carolina
2014,8,4.31,-0.94,South Carolina
2014,9,5.47,1.24,South Carolina
2014,10,1.81,-1.19,South Carolina
2014,11,4.44,1.82,South Carolina
2014,12,3.94,0.31,South Carolina
2015,1,3.56,-0.25,South Carolina
2015,2,4.06,0.14,South Carolina
2015,3,3.18,-1.1,South Carolina
2015,4,4.47,1.11,South Carolina
2015,5,1.63,-1.94,South Carolina
2015,6,4.12,-0.59,South Carolina
2015,7,3.47,-2.06,South Carolina
2015,8,5.71,0.46,South Carolina
2015,9,4.35,0.12,South Carolina
2015,10,12.17,9.17,South Carolina
2015,11,7.24,4.62,South Carolina
2015,12,6.7,3.07,South Carolina
2016,1,2.83,-0.98,South Carolina
2016,2,4.66,0.74,South Carolina
2016,3,2.21,-2.07,South Carolina
2016,4,2.4,-0.96,South Carolina
2016,5,5.58,2.01,South Carolina
2016,6,3.61,-1.1,South Carolina
2016,7,3.78,-1.75,South Carolina
2016,8,3.84,-1.41,South Carolina
2016,9,6.83,2.6,South Carolina
2016,10,5.55,2.55,South Carolina
2016,11,0.99,-1.63,South Carolina
2016,12,3.97,0.34,South Carolina
2017,1,4.88,1.07,South Carolina
2017,2,1.38,-2.54,South Carolina
2017,3,2.34,-1.94,South Carolina
2017,4,5.51,2.15,South Carolina
2017,5,5.15,1.58,South Carolina
2017,6,4.43,-0.28,South Carolina
2017,7,5.5,-0.03,South Carolina
2017,8,4.55,-0.7,South Carolina
2017,9,4.83,0.6,South Carolina
2017,10,3.25,0.25,South Carolina
2017,11,1.19,-1.43,South Carolina
2017,12,3.56,-0.07,South Carolina
2018,1,2.82,-0.99,South Carolina
2018,2,2.23,-1.69,South Carolina
2018,3,3.11,-1.17,South Carolina
2018,4,4.49,1.13,South Carolina
2018,5,6.19,2.62,South Carolina
2018,6,3.72,-0.99,South Carolina
2018,7,6.03,0.5,South Carolina
2018,8,4.27,-0.98,South Carolina
2018,9,6.13,1.9,South Carolina
2018,10,4.61,1.61,South Carolina
2018,11,5.72,3.1,South Carolina
2018,12,7.98,4.35,South Carolina
2019,1,3.6,-0.21,South Carolina
2019,2,2.48,-1.44,South Carolina
2019,3,2.52,-1.76,South Carolina
2019,4,3.99,0.63,South Carolina
2019,5,2.15,-1.42,South Carolina
2019,6,5.94,1.23,South Carolina
2019,7,3.91,-1.62,South Carolina
2019,8,4.83,-0.42,South Carolina
2019,9,2.19,-2.04,South Carolina
2019,10,4.01,1.01,South Carolina
2019,11,3.48,0.86,South Carolina
2019,12,6.93,3.3,South Carolina
2020,1,4.12,0.31,South Carolina
2020,2,7.17,3.25,South Carolina
2020,3,4.26,-0.02,South Carolina
2020,4,5.14,1.78,South Carolina
2020,5,6.64,3.07,South Carolina
2020,6,4.27,-0.44,South Carolina
2020,7,4.69,-0.84,South Carolina
2020,8,6.95,1.7,South Carolina
2020,9,6.62,2.39,South Carolina
2020,10,2.69,-0.31,South Carolina
2020,11,4.49,1.87,South Carolina
2020,12,2.83,-0.8,South Carolina
2010,1,0.61,0.14,South Dakota
2010,2,0.6,0.06,South Dakota
2010,3,1.19,0.14,South Dakota
2010,4,2.38,0.43,South Dakota
2010,5,3.69,0.79,South Dakota
2010,6,4.92,1.5,South Dakota
2010,7,3.73,1.18,South Dakota
2010,8,2.02,-0.13,South Dakota
2010,9,3.26,1.64,South Dakota
2010,10,1,-0.28,South Dakota
2010,11,0.33,-0.33,South Dakota
2010,12,0.95,0.47,South Dakota
2011,1,0.93,0.46,South Dakota
2011,2,1.13,0.59,South Dakota
2011,3,1.05,0,South Dakota
2011,4,2.29,0.34,South Dakota
2011,5,4.5,1.6,South Dakota
2011,6,4.52,1.1,South Dakota
2011,7,3.15,0.6,South Dakota
2011,8,2.32,0.17,South Dakota
2011,9,0.63,-0.99,South Dakota
2011,10,1.11,-0.17,South Dakota
2011,11,0.24,-0.42,South Dakota
2011,12,0.26,-0.22,South Dakota
2012,1,0.41,-0.06,South Dakota
2012,2,1.13,0.59,South Dakota
2012,3,0.37,-0.68,South Dakota
2012,4,3.06,1.11,South Dakota
2012,5,2.79,-0.11,South Dakota
2012,6,2.18,-1.24,South Dakota
2012,7,1.54,-1.01,South Dakota
2012,8,1.12,-1.03,South Dakota
2012,9,0.2,-1.42,South Dakota
2012,10,0.83,-0.45,South Dakota
2012,11,0.32,-0.34,South Dakota
2012,12,0.63,0.15,South Dakota
2013,1,0.45,-0.02,South Dakota
2013,2,0.7,0.16,South Dakota
2013,3,0.67,-0.38,South Dakota
2013,4,2.33,0.38,South Dakota
2013,5,4.82,1.92,South Dakota
2013,6,3.12,-0.3,South Dakota
2013,7,2.47,-0.08,South Dakota
2013,8,2.41,0.26,South Dakota
2013,9,1.91,0.29,South Dakota
2013,10,5.01,3.73,South Dakota
2013,11,0.3,-0.36,South Dakota
2013,12,0.75,0.27,South Dakota
2014,1,0.24,-0.23,South Dakota
2014,2,0.36,-0.18,South Dakota
2014,3,0.76,-0.29,South Dakota
2014,4,1.97,0.02,South Dakota
2014,5,2.42,-0.48,South Dakota
2014,6,5.89,2.47,South Dakota
2014,7,1.04,-1.51,South Dakota
2014,8,4.04,1.89,South Dakota
2014,9,1.61,-0.01,South Dakota
2014,10,0.57,-0.71,South Dakota
2014,11,0.62,-0.04,South Dakota
2014,12,0.67,0.19,South Dakota
2015,1,0.27,-0.2,South Dakota
2015,2,0.34,-0.2,South Dakota
2015,3,0.24,-0.81,South Dakota
2015,4,0.87,-1.08,South Dakota
2015,5,5.72,2.82,South Dakota
2015,6,4.05,0.63,South Dakota
2015,7,3.02,0.47,South Dakota
2015,8,3.36,1.21,South Dakota
2015,9,1.33,-0.29,South Dakota
2015,10,1.44,0.16,South Dakota
2015,11,1.02,0.36,South Dakota
2015,12,1.12,0.64,South Dakota
2016,1,0.27,-0.2,South Dakota
2016,2,0.58,0.04,South Dakota
2016,3,1.04,-0.01,South Dakota
2016,4,3.76,1.81,South Dakota
2016,5,2.54,-0.36,South Dakota
2016,6,1.78,-1.64,South Dakota
2016,7,2.74,0.19,South Dakota
2016,8,2.61,0.46,South Dakota
2016,9,1.97,0.35,South Dakota
2016,10,1.23,-0.05,South Dakota
2016,11,0.91,0.25,South Dakota
2016,12,1.25,0.77,South Dakota
2017,1,0.68,0.21,South Dakota
2017,2,0.37,-0.17,South Dakota
2017,3,0.66,-0.39,South Dakota
2017,4,1.94,-0.01,South Dakota
2017,5,2.12,-0.78,South Dakota
2017,6,2.19,-1.23,South Dakota
2017,7,2.12,-0.43,South Dakota
2017,8,3.17,1.02,South Dakota
2017,9,2.49,0.87,South Dakota
2017,10,1.24,-0.04,South Dakota
2017,11,0.23,-0.43,South Dakota
2017,12,0.42,-0.06,South Dakota
2018,1,0.3,-0.17,South Dakota
2018,2,0.94,0.4,South Dakota
2018,3,1.53,0.48,South Dakota
2018,4,1.7,-0.25,South Dakota
2018,5,2.71,-0.19,South Dakota
2018,6,4.78,1.36,South Dakota
2018,7,3.4,0.85,South Dakota
2018,8,1.94,-0.21,South Dakota
2018,9,2.55,0.93,South Dakota
2018,10,1.7,0.42,South Dakota
2018,11,0.73,0.07,South Dakota
2018,12,0.97,0.49,South Dakota
2019,1,0.49,0.02,South Dakota
2019,2,1.01,0.47,South Dakota
2019,3,1.69,0.64,South Dakota
2019,4,2.64,0.69,South Dakota
2019,5,5.9,3,South Dakota
2019,6,2.63,-0.79,South Dakota
2019,7,5.45,2.9,South Dakota
2019,8,3.65,1.5,South Dakota
2019,9,3.9,2.28,South Dakota
2019,10,2.13,0.85,South Dakota
2019,11,0.94,0.28,South Dakota
2019,12,0.97,0.49,South Dakota
2020,1,0.41,-0.06,South Dakota
2020,2,0.42,-0.12,South Dakota
2020,3,0.78,-0.27,South Dakota
2020,4,0.94,-1.01,South Dakota
2020,5,2.71,-0.19,South Dakota
2020,6,3.04,-0.38,South Dakota
2020,7,3.34,0.79,South Dakota
2020,8,1.97,-0.18,South Dakota
2020,9,0.74,-0.88,South Dakota
2020,10,1.11,-0.17,South Dakota
2020,11,0.36,-0.3,South Dakota
2020,12,0.35,-0.13,South Dakota
2010,1,5.3,0.43,Tennessee
2010,2,3.12,-1.34,Tennessee
2010,3,3.88,-1.55,Tennessee
2010,4,3.09,-1.43,Tennessee
2010,5,9.01,4.59,Tennessee
2010,6,3.33,-0.96,Tennessee
2010,7,4.34,-0.04,Tennessee
2010,8,4.37,0.54,Tennessee
2010,9,2.02,-1.38,Tennessee
2010,10,2.75,-0.29,Tennessee
2010,11,5.64,1.57,Tennessee
2010,12,2.8,-2.13,Tennessee
2011,1,3.18,-1.69,Tennessee
2011,2,4.21,-0.25,Tennessee
2011,3,6.96,1.53,Tennessee
2011,4,9.83,5.31,Tennessee
2011,5,5.02,0.6,Tennessee
2011,6,5.68,1.39,Tennessee
2011,7,3.17,-1.21,Tennessee
2011,8,1.58,-2.25,Tennessee
2011,9,6.56,3.16,Tennessee
2011,10,2.55,-0.49,Tennessee
2011,11,7.56,3.49,Tennessee
2011,12,6.29,1.36,Tennessee
2012,1,4.88,0.01,Tennessee
2012,2,2.9,-1.56,Tennessee
2012,3,4.86,-0.57,Tennessee
2012,4,2.01,-2.51,Tennessee
2012,5,3.25,-1.17,Tennessee
2012,6,2.15,-2.14,Tennessee
2012,7,5.75,1.37,Tennessee
2012,8,3.58,-0.25,Tennessee
2012,9,5.81,2.41,Tennessee
2012,10,4.09,1.05,Tennessee
2012,11,1.7,-2.37,Tennessee
2012,12,5.91,0.98,Tennessee
2013,1,8.64,3.77,Tennessee
2013,2,3.01,-1.45,Tennessee
2013,3,4.97,-0.46,Tennessee
2013,4,7.88,3.36,Tennessee
2013,5,5.66,1.24,Tennessee
2013,6,5.83,1.54,Tennessee
2013,7,6.96,2.58,Tennessee
2013,8,4.25,0.42,Tennessee
2013,9,3.72,0.32,Tennessee
2013,10,1.85,-1.19,Tennessee
2013,11,3.71,-0.36,Tennessee
2013,12,6.79,1.86,Tennessee
2014,1,2.7,-2.17,Tennessee
2014,2,5.18,0.72,Tennessee
2014,3,3.93,-1.5,Tennessee
2014,4,5.81,1.29,Tennessee
2014,5,2.91,-1.51,Tennessee
2014,6,6.82,2.53,Tennessee
2014,7,4.13,-0.25,Tennessee
2014,8,5,1.17,Tennessee
2014,9,2.22,-1.18,Tennessee
2014,10,7.01,3.97,Tennessee
2014,11,3.22,-0.85,Tennessee
2014,12,4.59,-0.34,Tennessee
2015,1,2.81,-2.06,Tennessee
2015,2,4.56,0.1,Tennessee
2015,3,5.41,-0.02,Tennessee
2015,4,5.96,1.44,Tennessee
2015,5,3.68,-0.74,Tennessee
2015,6,4.76,0.47,Tennessee
2015,7,6.48,2.1,Tennessee
2015,8,4.53,0.7,Tennessee
2015,9,2.73,-0.67,Tennessee
2015,10,3.96,0.92,Tennessee
2015,11,6.38,2.31,Tennessee
2015,12,7.9,2.97,Tennessee
2016,1,2.76,-2.11,Tennessee
2016,2,5.79,1.33,Tennessee
2016,3,5.16,-0.27,Tennessee
2016,4,3.2,-1.32,Tennessee
2016,5,3.8,-0.62,Tennessee
2016,6,3.99,-0.3,Tennessee
2016,7,4.86,0.48,Tennessee
2016,8,5.03,1.2,Tennessee
2016,9,1.8,-1.6,Tennessee
2016,10,0.73,-2.31,Tennessee
2016,11,3.05,-1.02,Tennessee
2016,12,6.87,1.94,Tennessee
2017,1,4.24,-0.63,Tennessee
2017,2,2.38,-2.08,Tennessee
2017,3,5.77,0.34,Tennessee
2017,4,6.61,2.09,Tennessee
2017,5,5.95,1.53,Tennessee
2017,6,4.37,0.08,Tennessee
2017,7,5.36,0.98,Tennessee
2017,8,4.9,1.07,Tennessee
2017,9,4.31,0.91,Tennessee
2017,10,4.92,1.88,Tennessee
2017,11,2.78,-1.29,Tennessee
2017,12,4.63,-0.3,Tennessee
2018,1,2.55,-2.32,Tennessee
2018,2,10.73,6.27,Tennessee
2018,3,5.67,0.24,Tennessee
2018,4,5.97,1.45,Tennessee
2018,5,4.99,0.57,Tennessee
2018,6,5.74,1.45,Tennessee
2018,7,3.52,-0.86,Tennessee
2018,8,4.26,0.43,Tennessee
2018,9,7.29,3.89,Tennessee
2018,10,3.57,0.53,Tennessee
2018,11,5.51,1.44,Tennessee
2018,12,7.34,2.41,Tennessee
2019,1,5.78,0.91,Tennessee
2019,2,12.07,7.61,Tennessee
2019,3,4.26,-1.17,Tennessee
2019,4,5.84,1.32,Tennessee
2019,5,3.71,-0.71,Tennessee
2019,6,6.46,2.17,Tennessee
2019,7,6.13,1.75,Tennessee
2019,8,3.97,0.14,Tennessee
2019,9,0.5,-2.9,Tennessee
2019,10,7.28,4.24,Tennessee
2019,11,4.74,0.67,Tennessee
2019,12,6.17,1.24,Tennessee
2020,1,6.73,1.86,Tennessee
2020,2,9.18,4.72,Tennessee
2020,3,8.15,2.72,Tennessee
2020,4,6.56,2.04,Tennessee
2020,5,4.56,0.14,Tennessee
2020,6,3.88,-0.41,Tennessee
2020,7,4.76,0.38,Tennessee
2020,8,5.93,2.1,Tennessee
2020,9,4.37,0.97,Tennessee
2020,10,4.97,1.93,Tennessee
2020,11,1.98,-2.09,Tennessee
2020,12,4.66,-0.27,Tennessee
2010,1,2.37,0.88,Texas
2010,2,2.59,1,Texas
2010,3,1.87,0.2,Texas
2010,4,2.69,0.3,Texas
2010,5,2.27,-1.11,Texas
2010,6,2.78,-0.07,Texas
2010,7,5.12,2.77,Texas
2010,8,1.28,-1.04,Texas
2010,9,4.31,1.36,Texas
2010,10,0.76,-1.77,Texas
2010,11,1.04,-0.81,Texas
2010,12,0.73,-1.04,Texas
2011,1,1.55,0.06,Texas
2011,2,0.65,-0.94,Texas
2011,3,0.27,-1.4,Texas
2011,4,0.7,-1.69,Texas
2011,5,1.56,-1.82,Texas
2011,6,0.98,-1.87,Texas
2011,7,0.74,-1.61,Texas
2011,8,0.74,-1.58,Texas
2011,9,1.14,-1.81,Texas
2011,10,2.23,-0.3,Texas
2011,11,1.28,-0.57,Texas
2011,12,2.86,1.09,Texas
2012,1,2.27,0.78,Texas
2012,2,2.29,0.7,Texas
2012,3,3.07,1.4,Texas
2012,4,1.27,-1.12,Texas
2012,5,2.88,-0.5,Texas
2012,6,1.86,-0.99,Texas
2012,7,2.7,0.35,Texas
2012,8,1.84,-0.48,Texas
2012,9,3.95,1,Texas
2012,10,0.69,-1.84,Texas
2012,11,0.31,-1.54,Texas
2012,12,0.97,-0.8,Texas
2013,1,2.46,0.97,Texas
2013,2,1.21,-0.38,Texas
2013,3,0.66,-1.01,Texas
2013,4,1.77,-0.62,Texas
2013,5,2.42,-0.96,Texas
2013,6,2.33,-0.52,Texas
2013,7,3.1,0.75,Texas
2013,8,1.41,-0.91,Texas
2013,9,4.05,1.1,Texas
2013,10,3.31,0.78,Texas
2013,11,1.94,0.09,Texas
2013,12,1.36,-0.41,Texas
2014,1,0.37,-1.12,Texas
2014,2,0.73,-0.86,Texas
2014,3,1.11,-0.56,Texas
2014,4,0.98,-1.41,Texas
2014,5,4.1,0.72,Texas
2014,6,3.01,0.16,Texas
2014,7,2.58,0.23,Texas
2014,8,1.73,-0.59,Texas
2014,9,3.59,0.64,Texas
2014,10,1.76,-0.77,Texas
2014,11,2.83,0.98,Texas
2014,12,1.22,-0.55,Texas
2015,1,2.67,1.18,Texas
2015,2,1.09,-0.5,Texas
2015,3,3.47,1.8,Texas
2015,4,3.96,1.57,Texas
2015,5,9.05,5.67,Texas
2015,6,3.72,0.87,Texas
2015,7,1.85,-0.5,Texas
2015,8,1.43,-0.89,Texas
2015,9,1.43,-1.52,Texas
2015,10,6.17,3.64,Texas
2015,11,3.87,2.02,Texas
2015,12,2.52,0.75,Texas
2016,1,0.95,-0.54,Texas
2016,2,1.06,-0.53,Texas
2016,3,2.85,1.18,Texas
2016,4,4.3,1.91,Texas
2016,5,4.86,1.48,Texas
2016,6,3.37,0.52,Texas
2016,7,1.31,-1.04,Texas
2016,8,5.33,3.01,Texas
2016,9,2.96,0.01,Texas
2016,10,0.67,-1.86,Texas
2016,11,2.34,0.49,Texas
2016,12,2.1,0.33,Texas
2017,1,2.28,0.79,Texas
2017,2,1.71,0.12,Texas
2017,3,1.88,0.21,Texas
2017,4,2.75,0.36,Texas
2017,5,2.54,-0.84,Texas
2017,6,3.11,0.26,Texas
2017,7,2.46,0.11,Texas
2017,8,7,4.68,Texas
2017,9,2.61,-0.34,Texas
2017,10,1.25,-1.28,Texas
2017,11,0.73,-1.12,Texas
2017,12,1.96,0.19,Texas
2018,1,0.64,-0.85,Texas
2018,2,2.43,0.84,Texas
2018,3,1.96,0.29,Texas
2018,4,1.05,-1.34,Texas
2018,5,2.08,-1.3,Texas
2018,6,2.49,-0.36,Texas
2018,7,2.15,-0.2,Texas
2018,8,2.17,-0.15,Texas
2018,9,6.71,3.76,Texas
2018,10,6.92,4.39,Texas
2018,11,1.78,-0.07,Texas
2018,12,3.34,1.57,Texas
2019,1,1.5,0.01,Texas
2019,2,0.92,-0.67,Texas
2019,3,1.21,-0.46,Texas
2019,4,3.58,1.19,Texas
2019,5,5.23,1.85,Texas
2019,6,4.27,1.42,Texas
2019,7,1.29,-1.06,Texas
2019,8,1.42,-0.9,Texas
2019,9,2.43,-0.52,Texas
2019,10,2.71,0.18,Texas
2019,11,1.42,-0.43,Texas
2019,12,0.88,-0.89,Texas
2020,1,1.96,0.47,Texas
2020,2,1.9,0.31,Texas
2020,3,3.17,1.5,Texas
2020,4,1.86,-0.53,Texas
2020,5,3.54,0.16,Texas
2020,6,2.15,-0.7,Texas
2020,7,2.28,-0.07,Texas
2020,8,1.32,-1,Texas
2020,9,4.21,1.26,Texas
2020,10,1.01,-1.52,Texas
2020,11,0.95,-0.9,Texas
2020,12,1.82,0.05,Texas
2010,1,1.58,0.37,Utah
2010,2,1.11,-0.1,Utah
2010,3,1.3,-0.05,Utah
2010,4,1.39,0.15,Utah
2010,5,1.24,0.1,Utah
2010,6,0.79,0.06,Utah
2010,7,0.83,-0.16,Utah
2010,8,1.38,0.18,Utah
2010,9,0.26,-0.8,Utah
2010,10,2.57,1.35,Utah
2010,11,1.4,0.33,Utah
2010,12,3.38,2.28,Utah
2011,1,0.39,-0.82,Utah
2011,2,1.21,0,Utah
2011,3,1.27,-0.08,Utah
2011,4,2.02,0.78,Utah
2011,5,2.81,1.67,Utah
2011,6,0.54,-0.19,Utah
2011,7,1.72,0.73,Utah
2011,8,0.96,-0.24,Utah
2011,9,0.96,-0.1,Utah
2011,10,1.42,0.2,Utah
2011,11,0.9,-0.17,Utah
2011,12,0.51,-0.59,Utah
2012,1,0.97,-0.24,Utah
2012,2,1.04,-0.17,Utah
2012,3,0.73,-0.62,Utah
2012,4,0.73,-0.51,Utah
2012,5,0.28,-0.86,Utah
2012,6,0.03,-0.7,Utah
2012,7,1.41,0.42,Utah
2012,8,1.07,-0.13,Utah
2012,9,1.04,-0.02,Utah
2012,10,0.96,-0.26,Utah
2012,11,0.67,-0.4,Utah
2012,12,1.76,0.66,Utah
2013,1,1.01,-0.2,Utah
2013,2,0.52,-0.69,Utah
2013,3,0.73,-0.62,Utah
2013,4,1.28,0.04,Utah
2013,5,0.97,-0.17,Utah
2013,6,0.02,-0.71,Utah
2013,7,1.5,0.51,Utah
2013,8,1.4,0.2,Utah
2013,9,2.74,1.68,Utah
2013,10,1.01,-0.21,Utah
2013,11,1.02,-0.05,Utah
2013,12,1.01,-0.09,Utah
2014,1,0.61,-0.6,Utah
2014,2,1.06,-0.15,Utah
2014,3,0.99,-0.36,Utah
2014,4,0.94,-0.3,Utah
2014,5,1.02,-0.12,Utah
2014,6,0.24,-0.49,Utah
2014,7,1.14,0.15,Utah
2014,8,2.46,1.26,Utah
2014,9,2.66,1.6,Utah
2014,10,0.2,-1.02,Utah
2014,11,0.75,-0.32,Utah
2014,12,1.26,0.16,Utah
2015,1,0.92,-0.29,Utah
2015,2,0.63,-0.58,Utah
2015,3,0.85,-0.5,Utah
2015,4,0.98,-0.26,Utah
2015,5,3.2,2.06,Utah
2015,6,0.97,0.24,Utah
2015,7,1.46,0.47,Utah
2015,8,1.27,0.07,Utah
2015,9,0.88,-0.18,Utah
2015,10,1.8,0.58,Utah
2015,11,1.07,0,Utah
2015,12,1.38,0.28,Utah
2016,1,1.42,0.21,Utah
2016,2,0.62,-0.59,Utah
2016,3,1.2,-0.15,Utah
2016,4,1.7,0.46,Utah
2016,5,1.36,0.22,Utah
2016,6,0.33,-0.4,Utah
2016,7,0.62,-0.37,Utah
2016,8,0.94,-0.26,Utah
2016,9,2.08,1.02,Utah
2016,10,0.89,-0.33,Utah
2016,11,0.95,-0.12,Utah
2016,12,1.93,0.83,Utah
